periodo,id_empresa,seccion_economica,gastos_totales,gasto_gestion_amb,consumo_agua_m3,consumo_energia_kwh,actividad_nombre
2021,13383,Inform Y Serv De Informacion,10374105,0,0,0,0
2021,15752,"Actividades Profesionales, Cientificas",3254801,0,0,0,0
2021,15753,"Actividades Profesionales, Cientificas",3324148,0,0,0,0
2021,13385,Expendio De Alimentos,5388837,0,0,0,0
2021,13386,Auxiliares Del Transporte,15897070,0,0,0,0
2021,13387,Auxiliares Del Transporte,4171041,0,0,0,0
2021,13388,"Actividades Profesionales, Cientificas",4612201,0,0,0,0
2021,13389,"Actividades Profesionales, Cientificas",12609661,0,0,0,0
2021,13390,"Actividades Profesionales, Cientificas",7459281,54413,0,0,0
2021,13392,"Actividades Profesionales, Cientificas",1525675,0,0,0,0
2021,13394,"Actividades Profesionales, Cientificas",6189050,0,0,0,0
2021,13395,"Actividades Profesionales, Cientificas",10760246,4882,1,0,0
2021,13397,Publicidad,6659620,0,0,0,0
2021,13399,Obtencion Y Suministro De Personal,85099176,0,0,0,0
2021,13400,Obtencion Y Suministro De Personal,7934168,0,0,0,0
2021,13402,Obtencion Y Suministro De Personal,163693789,0,0,0,0
2021,13403,Publicidad,502825024,0,0,0,0
2021,13404,Obtencion Y Suministro De Personal,16628149,0,0,0,0
2021,13405,Obtencion Y Suministro De Personal,2854674,0,0,0,0
2021,13407,Obtencion Y Suministro De Personal,5729731,0,0,0,0
2021,13408,Obtencion Y Suministro De Personal,21726858,0,0,0,0
2021,13409,Obtencion Y Suministro De Personal,15213762,0,0,0,0
2021,13412,Obtencion Y Suministro De Personal,307521492,3928,1,1,0
2021,13414,Obtencion Y Suministro De Personal,19863258,0,0,0,0
2021,13415,Obtencion Y Suministro De Personal,164632042,0,0,0,0
2021,13416,Obtencion Y Suministro De Personal,98773387,18344,0,0,0
2021,13417,Obtencion Y Suministro De Personal,198152991,0,0,0,0
2021,13418,Obtencion Y Suministro De Personal,75238022,0,0,0,0
2021,13421,Obtencion Y Suministro De Personal,2875403,0,0,0,0
2021,13422,Obtencion Y Suministro De Personal,33422003,0,0,0,0
2021,13423,Obtencion Y Suministro De Personal,7228510,0,0,0,0
2021,13424,Obtencion Y Suministro De Personal,6902261,0,0,0,0
2021,13425,Obtencion Y Suministro De Personal,8056992,0,0,0,0
2021,13428,Obtencion Y Suministro De Personal,2138465,0,0,0,0
2021,13429,Obtencion Y Suministro De Personal,14948530,0,0,0,0
2021,13430,Obtencion Y Suministro De Personal,335473596,133092,1,1,0
2021,13431,Obtencion Y Suministro De Personal,5157927,0,0,0,0
2021,13432,Obtencion Y Suministro De Personal,95345821,15000,1,1,0
2021,13433,Obtencion Y Suministro De Personal,4686782,0,0,0,0
2021,13434,Obtencion Y Suministro De Personal,2498275,0,0,0,0
2021,13435,Obtencion Y Suministro De Personal,65111924,78923,0,0,0
2021,13436,Obtencion Y Suministro De Personal,10924651,0,0,0,0
2021,13437,Obtencion Y Suministro De Personal,84636329,0,0,0,0
2021,13438,Obtencion Y Suministro De Personal,26770717,1800,0,0,0
2021,13439,Obtencion Y Suministro De Personal,4430371,0,0,0,0
2021,15760,Obtencion Y Suministro De Personal,3460060,3415,0,0,0
2021,13440,Obtencion Y Suministro De Personal,63435309,0,0,0,0
2021,13442,Actividades Administrativas,2392937,0,0,0,0
2021,13443,Obtencion Y Suministro De Personal,26273192,0,0,0,0
2021,13445,"Actividades Profesionales, Cientificas",7192207,0,0,0,0
2021,13446,Obtencion Y Suministro De Personal,106172986,0,0,0,0
2021,13447,"Actividades Profesionales, Cientificas",2911766,0,0,0,0
2021,13448,Educacion Superior,111761788,636694,1,1,0
2021,13449,Educacion Superior,27645942,0,0,0,0
2021,13450,Educacion Superior,660433640,657436,1,1,0
2021,13451,Educacion Superior,49204963,0,0,0,0
2021,13452,Educacion Superior,78217355,137477,1,0,0
2021,13453,Educacion Superior,99177528,10095,0,1,0
2021,13454,Educacion Superior,515886,0,0,0,0
2021,13455,Educacion Superior,5089077,0,0,0,0
2021,13456,Educacion Superior,10633263,0,0,0,0
2021,13457,Educacion Superior,6392231,0,0,0,0
2021,13458,Salud Humana,2926179,0,0,0,0
2021,13459,Salud Humana,38652859,0,0,0,0
2021,13460,Salud Humana,110138324,3060,1,1,0
2021,13461,Salud Humana,9431815,35490,0,1,0
2021,13462,Salud Humana,3547891,0,0,0,0
2021,13463,Salud Humana,11204238,0,0,0,0
2021,13464,Salud Humana,68165486,204316,0,1,0
2021,13465,Salud Humana,114976738,250,1,0,0
2021,13466,Salud Humana,97482113,220727,0,0,0
2021,13469,Salud Humana,5809569,24185,0,0,0
2021,13470,Salud Humana,8026190,0,0,0,0
2021,13471,Salud Humana,3625088,17326,0,1,0
2021,13472,Salud Humana,313146317,1193757,0,1,0
2021,13473,Salud Humana,71843743,0,0,0,0
2021,13474,Salud Humana,211418445,295642,0,1,0
2021,13475,Salud Humana,7171643,0,0,0,0
2021,13477,Salud Humana,251710127,450099,1,1,0
2021,13478,Salud Humana,460175335,689562,0,1,0
2021,13479,Salud Humana,18481040,36069,0,1,0
2021,19563,Salud Humana,1755187,5600,0,0,0
2021,13480,Salud Humana,1264812098,524667,0,1,0
2021,15765,Salud Humana,3201209,0,0,0,0
2021,13482,Salud Humana,35676792,142396,1,1,0
2021,13484,Salud Humana,2893900,0,0,0,0
2021,13487,Salud Humana,24935750,31134,0,1,0
2021,13489,Salud Humana,7175871,0,0,0,0
2021,13490,Salud Humana,4840112,1575,1,0,0
2021,13491,Salud Humana,6205802,0,0,0,0
2021,13493,Salud Humana,7456277,0,0,0,0
2021,13494,Salud Humana,156362993,211736,0,0,0
2021,13496,Prog Y Trans De Radio Y Television,2959153,0,0,0,0
2021,13498,Prog Y Trans De Radio Y Television,1331269,0,0,0,0
2021,13499,Prog Y Trans De Radio Y Television,34251906,0,0,0,0
2021,13501,Otros Servicios,2980471,0,0,0,0
2021,13502,Otros Servicios,8966966,173307,1,0,0
2021,13503,Otros Servicios,43745253,113645,0,1,0
2021,13504,Obtencion Y Suministro De Personal,164059257,2500,0,0,0
2021,13505,Auxiliares Del Transporte,3108437,0,0,0,0
2021,13507,Auxiliares Del Transporte,2818235,0,0,0,0
2021,13508,Salud Humana,94613843,321723,0,1,0
2021,13510,Expendio De Alimentos,10786656,0,0,0,0
2021,13511,Alojamiento,504878,0,0,0,0
2021,13512,Publicidad,2671732,647,0,0,0
2021,13514,Salud Humana,2227142,0,0,0,0
2021,13515,"Actividades Profesionales, Cientificas",7569600,0,0,0,0
2021,13516,Salud Humana,13516360,472,1,0,0
2021,13519,Inform Y Serv De Informacion,23446115,0,0,0,0
2021,13520,Obtencion Y Suministro De Personal,5376850,0,0,0,0
2021,13521,Alojamiento,601761,0,0,0,0
2021,13522,Actividades Administrativas,37540391,0,0,0,0
2021,13524,Salud Humana,3887710,0,0,0,0
2021,13526,Inform Y Serv De Informacion,32791632,0,0,0,0
2021,13528,Salud Humana,24489728,33684,1,0,0
2021,13529,Salud Humana,10650616,20600,0,0,0
2021,13530,Alojamiento,504284,0,0,0,0
2021,13533,Salud Humana,355184414,55846,0,0,0
2021,13534,Salud Humana,5516854,13806,0,1,0
2021,13535,Salud Humana,22936684,62022,1,1,0
2021,13536,Agencias De Viajes,1173443,0,0,0,0
2021,13537,Obtencion Y Suministro De Personal,156836683,0,0,0,0
2021,13538,Obtencion Y Suministro De Personal,8273418,0,0,0,0
2021,13539,Otros Servicios,3837572,28916,1,1,0
2021,13541,Salud Humana,40612463,9000,0,1,0
2021,13544,Expendio De Alimentos,8487141,0,0,0,0
2021,13546,Actividades Administrativas,35441688,0,0,0,0
2021,13547,Auxiliares Del Transporte,3078439,0,0,0,0
2021,13548,Actividades Administrativas,1936137,0,0,0,0
2021,13550,Obtencion Y Suministro De Personal,15160619,0,0,0,0
2021,13552,Auxiliares Del Transporte,4168342,0,0,0,0
2021,13554,Inmobiliarias Y Alquileres,12335312,58782,1,1,0
2021,13557,Obtencion Y Suministro De Personal,6617350,0,0,0,0
2021,13558,Obtencion Y Suministro De Personal,8350848,0,0,0,0
2021,13560,Salud Humana,66277015,152170,1,1,0
2021,13562,Alojamiento,1089850,0,0,0,0
2021,13563,Actividades De Telecomunicaciones,16265182,0,0,0,0
2021,13564,Alojamiento,2924112,0,0,0,0
2021,13565,Alojamiento,1367630,0,0,0,0
2021,13566,Alojamiento,692537,0,0,0,0
2021,13567,Alojamiento,3862158,0,0,0,0
2021,13568,Inmobiliarias Y Alquileres,2484633,0,0,0,0
2021,13569,Salud Humana,10640772,0,0,0,0
2021,13571,Obtencion Y Suministro De Personal,2593284,0,0,0,0
2021,13573,Obtencion Y Suministro De Personal,20662224,0,0,0,0
2021,13574,Inmobiliarias Y Alquileres,4902602,0,0,0,0
2021,13575,Inmobiliarias Y Alquileres,7879900,0,0,0,0
2021,13579,Obtencion Y Suministro De Personal,7067318,0,0,0,0
2021,13581,Auxiliares Del Transporte,20222203,75,1,1,0
2021,13582,Obtencion Y Suministro De Personal,2417786,0,0,0,0
2021,13585,Obtencion Y Suministro De Personal,15337786,0,0,0,0
2021,13586,Auxiliares Del Transporte,22600896,0,0,0,0
2021,19565,"Actividades Profesionales, Cientificas",2159055,0,0,0,0
2021,13587,"Actividades Profesionales, Cientificas",3984830,0,0,0,0
2021,18939,"Actividades Profesionales, Cientificas",1911167,0,0,0,0
2021,13591,Obtencion Y Suministro De Personal,2387554,0,0,0,0
2021,13594,"Actividades Profesionales, Cientificas",4257969,0,0,0,0
2021,13595,Salud Humana,4335246,0,0,0,0
2021,13596,Salud Humana,3996757,1000,0,1,0
2021,13597,Inform Y Serv De Informacion,19880095,0,0,0,0
2021,13598,Auxiliares Del Transporte,39796788,0,0,0,0
2021,13599,"Actividades Profesionales, Cientificas",11952690,0,0,0,0
2021,13600,Auxiliares Del Transporte,5649391,0,0,0,0
2021,13601,Alojamiento,848456,570,1,0,0
2021,13603,Alojamiento,567328,15338,1,0,0
2021,13604,"Actividades Profesionales, Cientificas",29006185,53125,0,0,0
2021,13605,"Actividades Profesionales, Cientificas",4144631,7426,0,1,0
2021,13606,"Actividades Profesionales, Cientificas",7455953,0,0,0,0
2021,13607,Salud Humana,57513021,0,0,0,0
2021,13608,Auxiliares Del Transporte,4539897,0,0,0,0
2021,13610,Auxiliares Del Transporte,5032871,0,0,0,0
2021,13611,Salud Humana,12401679,17089,0,1,0
2021,13614,Obtencion Y Suministro De Personal,19804627,9200,1,0,0
2021,13618,Alojamiento,1330571,0,0,0,0
2021,13619,Alojamiento,1953405,0,0,0,0
2021,13620,Salud Humana,8480554,13596,1,1,0
2021,13623,Salud Humana,15619432,0,0,0,0
2021,13625,Expendio De Alimentos,19200848,0,0,0,0
2021,13626,"Actividades Profesionales, Cientificas",2769427,4333,0,1,0
2021,13628,Salud Humana,13053954,0,0,0,0
2021,13629,Alojamiento,814614,685,0,0,0
2021,13630,"Actividades Profesionales, Cientificas",25396454,0,0,0,0
2021,13631,Obtencion Y Suministro De Personal,4303612,0,0,0,0
2021,13633,Expendio De Alimentos,105079314,6426,0,1,0
2021,13634,Expendio De Alimentos,2770992,0,0,0,0
2021,13636,Salud Humana,10661260,0,0,0,0
2021,13638,Obtencion Y Suministro De Personal,5389575,0,0,0,0
2021,13639,Inmobiliarias Y Alquileres,2682275,0,0,0,0
2021,13643,Alojamiento,9894218,5,1,0,0
2021,13644,Alojamiento,6413006,5000,1,0,0
2021,13645,Alojamiento,1389136,0,0,0,0
2021,13646,Auxiliares Del Transporte,112921797,124636,0,1,0
2021,13647,Salud Humana,263947763,20400,0,0,0
2021,13649,Alojamiento,1014219,0,0,0,0
2021,18301,"Actividades Profesionales, Cientificas",2385130,0,0,0,0
2021,13653,Alojamiento,2758356,0,0,0,0
2021,13655,Inmobiliarias Y Alquileres,5439631,51063,1,1,0
2021,13656,Inmobiliarias Y Alquileres,9598566,0,0,0,0
2021,13657,Inmobiliarias Y Alquileres,6830794,4468,1,0,0
2021,15791,Obtencion Y Suministro De Personal,2446206,0,0,0,0
2021,20041,Inform Y Serv De Informacion,2368589,0,0,0,0
2021,13660,Actividades De Telecomunicaciones,13532642,0,0,0,0
2021,13661,Salud Humana,1223750,0,0,0,0
2021,13664,Salud Humana,211032705,80643,0,0,0
2021,13665,Salud Humana,14509958,0,0,0,0
2021,13666,Salud Humana,248171139,0,0,0,0
2021,13669,Salud Humana,8039988,12780,1,0,0
2021,13671,Auxiliares Del Transporte,7240770,0,0,0,0
2021,13672,Salud Humana,2048373,0,0,0,0
2021,13676,Salud Humana,1829552,0,0,0,0
2021,13677,Salud Humana,1976373,0,0,0,0
2021,13678,Salud Humana,5637681,27097,0,0,0
2021,13679,Salud Humana,66798806,0,0,0,0
2021,13680,Postales Y Correos,3357846,0,0,0,0
2021,18302,Salud Humana,3815027,9000,0,1,0
2021,13687,Obtencion Y Suministro De Personal,7100103,0,0,0,0
2021,13690,"Actividades Profesionales, Cientificas",22707798,0,0,0,0
2021,13692,"Actividades Creativas, Artisticas Y De Entretenim",39048148,0,0,0,0
2021,13694,"Actividades Creativas, Artisticas Y De Entretenim",61646189,0,0,0,0
2021,13697,"Actividades Creativas, Artisticas Y De Entretenim",107584648,0,0,0,0
2021,13698,Otros Servicios,13218891,0,0,0,0
2021,13699,"Actividades Creativas, Artisticas Y De Entretenim",52171992,0,0,0,0
2021,13700,"Actividades Creativas, Artisticas Y De Entretenim",7484331,0,0,0,0
2021,13701,"Actividades Creativas, Artisticas Y De Entretenim",7169920,0,0,0,0
2021,13703,Expendio De Alimentos,5104298,0,0,0,0
2021,13704,Expendio De Alimentos,27984098,0,0,0,0
2021,13706,Educacion Superior,5277944,0,0,0,0
2021,13709,Auxiliares Del Transporte,2167805,0,0,0,0
2021,13710,Auxiliares Del Transporte,15207053,0,0,0,0
2021,13712,Auxiliares Del Transporte,3258981,0,0,0,0
2021,13717,Otros Servicios,5796198,0,0,0,0
2021,13718,Otros Servicios,7168688,0,0,0,0
2021,13719,Alojamiento,2519259,0,0,0,0
2021,19566,Inform Y Serv De Informacion,4594608,0,0,0,0
2021,13720,Actividades Administrativas,10160216,916,0,1,0
2021,13722,Expendio De Alimentos,8635988,0,0,0,0
2021,13724,Salud Humana,93359670,148587,0,0,0
2021,17772,Inform Y Serv De Informacion,23327873,0,0,0,0
2021,13727,Otros Servicios,36250992,149974,1,1,0
2021,13730,Salud Humana,34335269,0,0,0,0
2021,13731,Salud Humana,10880544,0,0,0,0
2021,13732,"Actividades Profesionales, Cientificas",97021316,0,0,0,0
2021,18303,Obtencion Y Suministro De Personal,7467704,0,0,0,0
2021,18940,Actividades Administrativas,2100797,0,0,0,0
2021,13736,"Actividades Creativas, Artisticas Y De Entretenim",1786956,0,0,0,0
2021,17773,Expendio De Alimentos,6854931,0,0,0,0
2021,17774,Obtencion Y Suministro De Personal,4004188,0,0,0,0
2021,17775,Edicion,30349138,8476,0,1,0
2021,17776,Edicion,6046192,0,0,0,0
2021,17777,Edicion,1724224,0,0,0,0
2021,17779,Edicion,35457769,30145,0,0,0
2021,17780,Alojamiento,1005932,0,0,0,0
2021,17781,Alojamiento,1348630,0,0,0,0
2021,17782,Auxiliares Del Transporte,88257498,518787,0,1,0
2021,17783,Expendio De Alimentos,2025908,0,0,0,0
2021,17784,Expendio De Alimentos,1877891,0,0,0,0
2021,17785,Expendio De Alimentos,3714492,0,0,0,0
2021,17786,Expendio De Alimentos,38305396,0,0,0,0
2021,17787,Expendio De Alimentos,14665898,9106,1,0,0
2021,17788,Expendio De Alimentos,4379653,2400,0,0,0
2021,17789,Expendio De Alimentos,6782421,0,0,0,0
2021,17790,Expendio De Alimentos,4330173,0,0,0,0
2021,17791,Expendio De Alimentos,2839168,0,0,0,0
2021,17793,Expendio De Alimentos,40278103,0,0,0,0
2021,17795,Expendio De Alimentos,4320842,0,0,0,0
2021,17796,Expendio De Alimentos,14851318,0,0,0,0
2021,17797,Expendio De Alimentos,9548780,0,0,0,0
2021,17799,Actividades De Telecomunicaciones,2621809,0,0,0,0
2021,20412,Actividades De Telecomunicaciones,2718209,0,0,0,0
2021,17800,Alojamiento,711022,6240,0,0,0
2021,17801,Alojamiento,87805,0,0,0,0
2021,18307,"Actividades Profesionales, Cientificas",9956114,0,0,0,0
2021,18309,Expendio De Alimentos,42860333,0,0,0,0
2021,18310,Inmobiliarias Y Alquileres,13220645,0,0,0,0
2021,18311,Actividades Administrativas,12880046,0,0,0,0
2021,18312,Obtencion Y Suministro De Personal,9323670,0,0,0,0
2021,18313,"Actividades Profesionales, Cientificas",188380670,108083,0,0,0
2021,18314,Inmobiliarias Y Alquileres,26659699,37032,0,0,0
2021,18316,Obtencion Y Suministro De Personal,27238149,0,0,0,0
2021,18317,Inform Y Serv De Informacion,150987201,4663,0,0,0
2021,18318,Inmobiliarias Y Alquileres,10271493,0,0,0,0
2021,18319,Auxiliares Del Transporte,195996,0,0,0,0
2021,20413,Auxiliares Del Transporte,3046007,0,0,0,0
2021,19567,Auxiliares Del Transporte,2400671,0,0,0,0
2021,18322,Auxiliares Del Transporte,7527996,0,0,0,0
2021,18323,Auxiliares Del Transporte,7418949,14642,1,1,0
2021,18324,Auxiliares Del Transporte,10712383,0,0,0,0
2021,18328,Auxiliares Del Transporte,1273986,0,0,0,0
2021,18941,Auxiliares Del Transporte,1086942,0,0,0,0
2021,18332,Auxiliares Del Transporte,1541234,0,0,0,0
2021,18337,Postales Y Correos,1550809,0,0,0,0
2021,18340,Expendio De Alimentos,5814213,0,0,0,0
2021,18342,Inform Y Serv De Informacion,16181993,0,0,0,0
2021,18942,Inform Y Serv De Informacion,3732968,0,0,0,0
2021,18345,Otros Servicios,3492680,0,0,0,0
2021,18346,"Actividades Creativas, Artisticas Y De Entretenim",25576619,0,0,0,0
2021,18347,Salud Humana,21525893,0,0,0,0
2021,18348,Obtencion Y Suministro De Personal,27031527,0,0,0,0
2021,18349,"Actividades Creativas, Artisticas Y De Entretenim",195302046,0,0,0,0
2021,18351,"Actividades Creativas, Artisticas Y De Entretenim",63035709,0,0,0,0
2021,18353,Obtencion Y Suministro De Personal,16363967,0,0,0,0
2021,18356,Obtencion Y Suministro De Personal,16886075,0,0,0,0
2021,18357,Inmobiliarias Y Alquileres,5000674,0,0,0,0
2021,18359,Edicion,11524893,0,0,0,0
2021,18943,Alojamiento,2533957,0,0,0,0
2021,18944,Auxiliares Del Transporte,7964626,0,0,0,0
2021,18945,Auxiliares Del Transporte,2349789,0,0,0,0
2021,18946,Actividades De Telecomunicaciones,6448793,1000,0,0,0
2021,18947,Inform Y Serv De Informacion,5920516,0,0,0,0
2021,19571,Inform Y Serv De Informacion,8980781,0,0,0,0
2021,18948,Inmobiliarias Y Alquileres,3509617,0,0,0,0
2021,19572,Inmobiliarias Y Alquileres,4198501,0,0,0,0
2021,18949,Inmobiliarias Y Alquileres,12872745,61363,0,1,0
2021,18950,Inmobiliarias Y Alquileres,18049798,0,0,0,0
2021,18952,"Actividades Profesionales, Cientificas",19736792,38000,1,0,0
2021,18954,Obtencion Y Suministro De Personal,5921101,0,0,0,0
2021,18955,"Actividades Profesionales, Cientificas",3209427,0,0,0,0
2021,18959,Salud Humana,6837094,0,0,0,0
2021,18960,Salud Humana,11839420,0,0,0,0
2021,18961,Salud Humana,8674033,0,0,0,0
2021,18962,Alojamiento,695333,0,0,0,0
2021,18964,Auxiliares Del Transporte,59228703,0,0,0,0
2021,18965,Alojamiento,3954302,11000,0,1,0
2021,18967,Agencias De Viajes,764297,1940,0,0,0
2021,18969,Actividades Administrativas,15025767,0,0,0,0
2021,18970,Call Center,7342090,18737,0,1,0
2021,18971,"Actividades Creativas, Artisticas Y De Entretenim",17461873,0,0,0,0
2021,18973,Salud Humana,6743864,0,0,0,0
2021,18974,Salud Humana,13151568,0,0,0,0
2021,18975,Salud Humana,9602917,5177,0,0,0
2021,18976,Otros Servicios,21769039,182500,1,1,0
2021,18977,Inmobiliarias Y Alquileres,6117923,7975,0,1,0
2021,19573,"Actividades Creativas, Artisticas Y De Entretenim",63307398,0,0,0,0
2021,19574,Actividades Administrativas,16956456,0,0,0,0
2021,19575,Call Center,5845656,0,0,0,0
2021,19576,Postales Y Correos,47169384,0,0,0,0
2021,19578,Alojamiento,2491480,0,0,0,0
2021,19579,Alojamiento,2253012,0,0,0,0
2021,19580,Alojamiento,1638403,10940,1,1,0
2021,19581,Alojamiento,487736,4502,0,0,0
2021,20414,Alojamiento,899469,0,0,0,0
2021,19584,"Actividades Profesionales, Cientificas",3984407,0,0,0,0
2021,19585,Salud Humana,163753913,137873,1,1,0
2021,19586,Salud Humana,103022023,0,0,0,0
2021,19587,Salud Humana,27396728,229446,0,0,0
2021,19588,Salud Humana,145475401,25687,0,1,0
2021,19589,Salud Humana,47463822,0,0,0,0
2021,19590,Obtencion Y Suministro De Personal,947908,0,0,0,0
2021,20045,"Actividades Profesionales, Cientificas",30699925,0,0,0,0
2021,19591,Auxiliares Del Transporte,4382912,0,0,0,0
2021,19592,Expendio De Alimentos,1910881,0,0,0,0
2021,20046,Obtencion Y Suministro De Personal,16461091,0,0,0,0
2021,20047,Alojamiento,518064,550,0,0,0
2021,20048,Alojamiento,623109,0,0,0,0
2021,20049,Alojamiento,491608,0,0,0,0
2021,20416,Alojamiento,260725,0,0,0,0
2021,20051,Alojamiento,1476011,10000,1,0,0
2021,20052,Alojamiento,357740,0,0,0,0
2021,20417,Alojamiento,355723,0,0,0,0
2021,20418,Alojamiento,485200,0,0,0,0
2021,20053,"Actividades Creativas, Artisticas Y De Entretenim",2204281,0,0,0,0
2021,20054,"Actividades Creativas, Artisticas Y De Entretenim",3255044,0,0,0,0
2021,20055,"Actividades Creativas, Artisticas Y De Entretenim",7804621,0,0,0,0
2021,20056,Postales Y Correos,1300462,0,0,0,0
2021,20057,Salud Humana,8886117,4211,0,0,0
2021,20058,Salud Humana,35501604,149869,1,1,0
2021,20059,Salud Humana,21316714,21339,0,0,0
2021,20060,Salud Humana,29339302,25662,0,0,0
2021,20061,Salud Humana,9731826,572,1,0,0
2021,20062,Salud Humana,46354735,0,0,0,0
2021,20063,Salud Humana,2020556,4861,0,1,0
2021,20064,Salud Humana,4850383,19000,1,1,0
2021,20065,Salud Humana,6648,0,0,0,0
2021,20067,Salud Humana,6490607,2384,0,1,0
2021,20069,Salud Humana,127050561,3000,1,1,0
2021,20070,Salud Humana,11818722,0,0,0,0
2021,20419,Salud Humana,2627220,0,0,0,0
2021,20071,Salud Humana,17961248,0,0,0,0
2021,20072,Salud Humana,18934647,5734,0,0,0
2021,20073,Salud Humana,3567145,0,0,0,0
2021,20074,Salud Humana,6522231,0,0,0,0
2021,20077,Salud Humana,7681520,7084,0,0,0
2021,20078,Salud Humana,12379269,0,0,0,0
2021,20080,Salud Humana,4667780,68411,0,0,0
2021,20081,Salud Humana,4358435,0,0,0,0
2021,20082,Salud Humana,2800922,0,0,0,0
2021,20083,Salud Humana,4339763,0,0,0,0
2021,20084,Salud Humana,4010328,0,0,0,0
2021,20085,Salud Humana,5496986,178,0,0,0
2021,20086,Salud Humana,8978838,0,0,0,0
2021,20087,Salud Humana,6484401,3880,0,0,0
2021,20088,Salud Humana,4953270,0,0,0,0
2021,20089,Salud Humana,6213108,8697,0,0,0
2021,20420,Expendio De Alimentos,145351,0,0,0,0
2021,20421,Publicidad,2444316,0,0,0,0
2021,20422,Expendio De Alimentos,8781582,0,0,0,0
2021,20423,Expendio De Alimentos,3506164,9849,0,0,0
2021,20424,Expendio De Alimentos,25380083,0,0,0,0
2021,20425,Expendio De Alimentos,52370693,0,0,0,0
